Incident ID,Incident Date,Incident Month,Incident Year,State,City Or County,Direction,COORDINATES,Latitude and Longitude,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS,State_abbrev,Population per State,Shootings Per State,Shootings per 100k Citizens
2255832,2022-03-16T00:00:00Z,3,2022,NEW JERSEY,IRVINGTON,"Irvington, New Jersey, USA",,,800 block of 18th Ave,1,3,0,0,0,34000,NJ,9288994,58,0.6243948483549456
2570823,2023-04-12T00:00:00Z,4,2023,NEW JERSEY,TRENTON,"Trenton, New Jersey, USA",,,Spring St and Calhoun St,1,3,0,0,0,34000,NJ,9288994,58,0.6243948483549456
1728683,2020-07-07T00:00:00Z,7,2020,NEW JERSEY,PATERSON,"Paterson, New Jersey, USA","[{""place_id"":309591128,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170726,""lat"":""40.9167654"",""lon"":""-74.171811"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5228286139470003,""addresstype"":""city"",""name"":""Paterson"",""display_name"":""Paterson, Passaic County, New Jersey, United States"",""boundingbox"":[""40.8886820"",""40.9415900"",""-74.2061970"",""-74.1292330""]}]","40.9167654,-74.171811",Harrison St and Carroll St,4,3,0,0,0,34000,NJ,9288994,58,0.6243948483549456
2060293,2021-07-12T00:00:00Z,7,2021,NEW JERSEY,ISELIN,"Iselin, New Jersey, USA","[{""place_id"":312600460,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170796,""lat"":""40.569334999999995"",""lon"":""-74.31511249016258"",""class"":""boundary"",""type"":""census"",""place_rank"":25,""importance"":0.3778821996429798,""addresstype"":""census-designated"",""name"":""Iselin"",""display_name"":""Iselin, Woodbridge Township, Middlesex County, New Jersey, 08830, United States"",""boundingbox"":[""40.5531470"",""40.5859307"",""-74.3371750"",""-74.2928490""]},{""place_id"":311974517,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11197014034,""lat"":""40.5724913"",""lon"":""-74.316325"",""class"":""place"",""type"":""village"",""place_rank"":19,""importance"":0.3778821996429798,""addresstype"":""village"",""name"":""Iselin"",""display_name"":""Iselin, Woodbridge Township, Middlesex County, New Jersey, 08830, United States"",""boundingbox"":[""40.5524913"",""40.5924913"",""-74.3363250"",""-74.2963250""]}]","40.569334999999995,-74.31511249016258",515 US-1,0,4,0,0,4,34000,NJ,9288994,58,0.6243948483549456
1386962,2019-05-05T00:00:00Z,5,2019,NEW JERSEY,NORTH BERGEN,"North Bergen, New Jersey, USA","[{""place_id"":311482633,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":957237,""lat"":""40.8042674"",""lon"":""-74.012084"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4227745252834611,""addresstype"":""township"",""name"":""North Bergen"",""display_name"":""North Bergen, Hudson County, New Jersey, United States"",""boundingbox"":[""40.7573700"",""40.8235690"",""-74.0568815"",""-73.9848673""]}]","40.8042674,-74.012084",2033 45th Street,1,3,0,1,1,34000,NJ,9288994,58,0.6243948483549456
1859110,2020-11-22T00:00:00Z,11,2020,NEW JERSEY,TRENTON,"Trenton, New Jersey, USA","[{""place_id"":313540995,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170584,""lat"":""40.2203074"",""lon"":""-74.7659"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5976293734338769,""addresstype"":""city"",""name"":""Trenton"",""display_name"":""Trenton, Mercer County, New Jersey, United States"",""boundingbox"":[""40.1838339"",""40.2482980"",""-74.8195816"",""-74.7289040""]}]","40.2203074,-74.7659",Stuyvesant Ave and Hoffman Ave,0,4,0,0,0,34000,NJ,9288994,58,0.6243948483549456
2590876,2023-05-07T00:00:00Z,5,2023,NEW JERSEY,NEWARK,"Newark, New Jersey, USA",,,300 block of Orange St,1,3,0,0,0,34000,NJ,9288994,58,0.6243948483549456
1753561,2020-08-02T00:00:00Z,8,2020,NEW JERSEY,NEWARK,"Newark, New Jersey, USA",,,200 block of 6th Ave,0,5,0,0,0,34000,NJ,9288994,58,0.6243948483549456
1757380,2020-08-06T00:00:00Z,8,2020,CALIFORNIA,OAKLAND,"Oakland, California, USA",,,4500 block of Fairfax Ave,1,3,0,0,1,6000,CA,39538223,233,0.5893031662045105
1318187,2019-02-01T00:00:00Z,2,2019,CALIFORNIA,SAN DIEGO,"San Diego, California, USA","[{""place_id"":278075949,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":253832,""lat"":""32.7174202"",""lon"":""-117.162772"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.72404667881174,""addresstype"":""city"",""name"":""San Diego"",""display_name"":""San Diego, California, United States"",""boundingbox"":[""32.5347979"",""33.1141940"",""-117.3098161"",""-116.9057417""]},{""place_id"":401748953,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396482,""lat"":""32.9637838"",""lon"":""-116.7706277"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6263830322706332,""addresstype"":""county"",""name"":""San Diego County"",""display_name"":""San Diego County, California, United States"",""boundingbox"":[""32.5295236"",""33.5052423"",""-117.6105363"",""-116.0810941""]}]","32.7174202,-117.162772",6800 block of Springfield St,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
1754613,2020-08-04T00:00:00Z,8,2020,CALIFORNIA,BEVERLY HILLS,"Beverly Hills, California, USA",,,13200 Mulholland Dr,1,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
2622062,2023-06-11T00:00:00Z,6,2023,CALIFORNIA,ANTIOCH,"Antioch, California, USA",,,3300 block of Sunset Ln,1,6,0,0,0,6000,CA,39538223,233,0.5893031662045105
2454565,2022-11-06T00:00:00Z,11,2022,CALIFORNIA,TULARE,"Tulare, California, USA",,,Rd 84 and Ave 208,0,5,0,0,0,6000,CA,39538223,233,0.5893031662045105
2177416,2021-11-28T00:00:00Z,11,2021,CALIFORNIA,LANCASTER,"Lancaster, California, USA","[{""place_id"":280691135,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112096,""lat"":""34.6981064"",""lon"":""-118.1366153"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5486947706668703,""addresstype"":""city"",""name"":""Lancaster"",""display_name"":""Lancaster, Los Angeles County, California, United States"",""boundingbox"":[""34.6309639"",""34.7688550"",""-118.3251790"",""-117.9386690""]}]","34.6981064,-118.1366153",3500 block of Garnet Ln,5,0,0,0,1,6000,CA,39538223,233,0.5893031662045105
2516494,2023-02-01T00:00:00Z,2,2023,CALIFORNIA,LOS ANGELES,"Los Angeles, California, USA","[{""place_id"":397843675,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":207359,""lat"":""34.0536909"",""lon"":""-118.242766"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8280182952483853,""addresstype"":""city"",""name"":""Los Angeles"",""display_name"":""Los Angeles, Los Angeles County, California, United States"",""boundingbox"":[""33.6595410"",""34.3373060"",""-118.6681798"",""-118.1552983""]},{""place_id"":397843184,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396479,""lat"":""34.3155072"",""lon"":""-118.209681"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6412251647542688,""addresstype"":""county"",""name"":""Los Angeles County"",""display_name"":""Los Angeles County, California, United States"",""boundingbox"":[""32.7500400"",""34.8233121"",""-118.9517221"",""-117.6462700""]}]","34.0536909,-118.242766",711 E. 108 St,0,5,0,0,0,6000,CA,39538223,233,0.5893031662045105
2497164,2023-01-06T00:00:00Z,1,2023,CALIFORNIA,SAN FRANCISCO,"San Francisco, California, USA","[{""place_id"":391659346,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111968,""lat"":""37.7792588"",""lon"":""-122.4193286"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.7718570210055521,""addresstype"":""city"",""name"":""San Francisco"",""display_name"":""San Francisco, California, United States"",""boundingbox"":[""37.6403143"",""37.9298110"",""-123.1738250"",""-122.2814790""]}]","37.7792588,-122.4193286",600 block of Valencia St,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
1371024,2019-04-14T00:00:00Z,4,2019,CALIFORNIA,VALLEJO,"Vallejo, California, USA","[{""place_id"":281200664,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112533,""lat"":""38.1040864"",""lon"":""-122.2566367"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5608876936338507,""addresstype"":""city"",""name"":""Vallejo"",""display_name"":""Vallejo, Solano County, California, United States"",""boundingbox"":[""38.0593812"",""38.1734960"",""-122.3875532"",""-122.1661500""]}]","38.1040864,-122.2566367",100 block of Princeton Ave,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
1371065,2019-04-14T00:00:00Z,4,2019,CALIFORNIA,STOCKTON,"Stockton, California, USA","[{""place_id"":281868102,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112382,""lat"":""37.9577016"",""lon"":""-121.290779"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6010193151511132,""addresstype"":""city"",""name"":""Stockton"",""display_name"":""Stockton, San Joaquin County, California, United States"",""boundingbox"":[""37.8877470"",""38.0583000"",""-121.4197360"",""-121.1840372""]}]","37.9577016,-121.290779",2539 E Main St,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
2621241,2023-06-09T00:00:00Z,6,2023,CALIFORNIA,SAN FRANCISCO,"San Francisco, California, USA","[{""place_id"":391659346,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111968,""lat"":""37.7792588"",""lon"":""-122.4193286"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.7718570210055521,""addresstype"":""city"",""name"":""San Francisco"",""display_name"":""San Francisco, California, United States"",""boundingbox"":[""37.6403143"",""37.9298110"",""-123.1738250"",""-122.2814790""]}]","37.7792588,-122.4193286",24th St and Treat Ave,0,9,0,0,1,6000,CA,39538223,233,0.5893031662045105
2072896,2021-07-23T00:00:00Z,7,2021,CALIFORNIA,SAN RAFAEL,"San Rafael, California, USA","[{""place_id"":388498737,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112679,""lat"":""37.9747795"",""lon"":""-122.5316686"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5013828914122376,""addresstype"":""city"",""name"":""San Rafael"",""display_name"":""San Rafael, Marin County, California, United States"",""boundingbox"":[""37.9388466"",""38.0290987"",""-122.5897220"",""-122.4354202""]}]","37.9747795,-122.5316686",842 4th St,2,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
2735260,2023-10-21T00:00:00Z,10,2023,CALIFORNIA,OAKLEY,"Oakley, California, USA",,,487 Shannon Way,1,3,0,0,1,6000,CA,39538223,233,0.5893031662045105
1718847,2020-06-27T00:00:00Z,6,2020,CALIFORNIA,RED BLUFF,"Red Bluff, California, USA",,,10815 State Hwy 99W,2,4,1,0,0,6000,CA,39538223,233,0.5893031662045105
2201216,2021-12-31T00:00:00Z,12,2021,CALIFORNIA,LOS ANGELES,"Los Angeles, California, USA","[{""place_id"":397410559,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":207359,""lat"":""34.0536909"",""lon"":""-118.242766"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8280182952483853,""addresstype"":""city"",""name"":""Los Angeles"",""display_name"":""Los Angeles, Los Angeles County, California, United States"",""boundingbox"":[""33.6595410"",""34.3373060"",""-118.6681798"",""-118.1552983""]},{""place_id"":397404243,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396479,""lat"":""34.3155072"",""lon"":""-118.209681"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6412251647542688,""addresstype"":""county"",""name"":""Los Angeles County"",""display_name"":""Los Angeles County, California, United States"",""boundingbox"":[""32.7500400"",""34.8233121"",""-118.9517221"",""-117.6462700""]}]","34.0536909,-118.242766",10211 S. Avalon Blvd,0,6,0,0,0,6000,CA,39538223,233,0.5893031662045105
2643549,2023-07-04T00:00:00Z,7,2023,CALIFORNIA,HAYWARD,"Hayward, California, USA","[{""place_id"":281672938,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":253652,""lat"":""37.6688205"",""lon"":""-122.080796"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5165217832861759,""addresstype"":""city"",""name"":""Hayward"",""display_name"":""Hayward, Alameda County, California, United States"",""boundingbox"":[""37.5478185"",""37.6899445"",""-122.2190692"",""-121.9203973""]},{""place_id"":279100291,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":150938251,""lat"":""37.6427106"",""lon"":""-120.3713035"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.29557607821300264,""addresstype"":""hamlet"",""name"":""Hayward"",""display_name"":""Hayward, Mariposa County, California, United States"",""boundingbox"":[""37.6227106"",""37.6627106"",""-120.3913035"",""-120.3513035""]}]","37.6688205,-122.080796",400 block of Ranker Place,0,5,0,1,2,6000,CA,39538223,233,0.5893031662045105
2639130,2023-06-30T00:00:00Z,6,2023,CALIFORNIA,FLORIN,"Florin, California, USA",,,7870 Florin Rd,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
1338860,2019-03-03T00:00:00Z,3,2019,CALIFORNIA,OAKLAND,"Oakland, California, USA","[{""place_id"":282446648,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2833530,""lat"":""37.8044557"",""lon"":""-122.271356"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6778224079271288,""addresstype"":""city"",""name"":""Oakland"",""display_name"":""Oakland, Alameda County, California, United States"",""boundingbox"":[""37.6336763"",""37.8854257"",""-122.3558810"",""-122.1144203""]}]","37.8044557,-122.271356",316 14th St,0,4,0,0,1,6000,CA,39538223,233,0.5893031662045105
1337498,2019-02-28T00:00:00Z,2,2019,CALIFORNIA,OAKLAND,"Oakland, California, USA","[{""place_id"":282446648,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2833530,""lat"":""37.8044557"",""lon"":""-122.271356"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6778224079271288,""addresstype"":""city"",""name"":""Oakland"",""display_name"":""Oakland, Alameda County, California, United States"",""boundingbox"":[""37.6336763"",""37.8854257"",""-122.3558810"",""-122.1144203""]}]","37.8044557,-122.271356",9755 Edes Ave,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
1722142,2020-07-01T00:00:00Z,7,2020,CALIFORNIA,OAKLAND,"Oakland, California, USA",,,MacArthur Fwy and 106th Ave,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
1353714,2019-03-23T00:00:00Z,3,2019,CALIFORNIA,SAN FRANCISCO,"San Francisco, California, USA","[{""place_id"":391218313,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111968,""lat"":""37.7792588"",""lon"":""-122.4193286"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.7718570210055521,""addresstype"":""city"",""name"":""San Francisco"",""display_name"":""San Francisco, California, United States"",""boundingbox"":[""37.6403143"",""37.9298110"",""-123.1738250"",""-122.2814790""]}]","37.7792588,-122.4193286",1300 Fillmore St,0,5,1,0,0,6000,CA,39538223,233,0.5893031662045105
2467743,2022-11-24T00:00:00Z,11,2022,CALIFORNIA,COSTA MESA,"Costa Mesa, California, USA",,,400 block of W Bay St,1,4,0,0,1,6000,CA,39538223,233,0.5893031662045105
2518292,2023-02-05T00:00:00Z,2,2023,CALIFORNIA,STOCKTON,"Stockton, California, USA",,,1300 block of W Fremont St,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
2484083,2022-12-18T00:00:00Z,12,2022,CALIFORNIA,SANTA ANA,"Santa Ana, California, USA",,,2112 S Main St,1,3,0,0,3,6000,CA,39538223,233,0.5893031662045105
2074406,2021-07-25T00:00:00Z,7,2021,CALIFORNIA,WASCO,"Wasco, California, USA","[{""place_id"":280236943,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":3227382,""lat"":""35.5941238"",""lon"":""-119.3409457"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4758064447863659,""addresstype"":""town"",""name"":""Wasco"",""display_name"":""Wasco, Kern County, California, United States"",""boundingbox"":[""35.5537040"",""35.6160870"",""-119.4207870"",""-119.3228110""]}]","35.5941238,-119.3409457",1718 1st St,4,1,1,0,0,6000,CA,39538223,233,0.5893031662045105
1320286,2019-02-03T00:00:00Z,2,2019,CALIFORNIA,PALM SPRINGS,"Palm Springs, California, USA","[{""place_id"":275781661,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2866485,""lat"":""33.8246269"",""lon"":""-116.540303"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5405527724738972,""addresstype"":""city"",""name"":""Palm Springs"",""display_name"":""Palm Springs, Riverside County, California, United States"",""boundingbox"":[""33.6124671"",""33.9319778"",""-116.6844790"",""-116.4428115""]}]","33.8246269,-116.540303",E Sunny Dunes Rd and El Placer Rd,4,0,0,0,1,6000,CA,39538223,233,0.5893031662045105
1369109,2019-04-11T00:00:00Z,4,2019,CALIFORNIA,LOS ANGELES,"Los Angeles, California, USA","[{""place_id"":397410559,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":207359,""lat"":""34.0536909"",""lon"":""-118.242766"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8280182952483853,""addresstype"":""city"",""name"":""Los Angeles"",""display_name"":""Los Angeles, Los Angeles County, California, United States"",""boundingbox"":[""33.6595410"",""34.3373060"",""-118.6681798"",""-118.1552983""]},{""place_id"":397404243,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396479,""lat"":""34.3155072"",""lon"":""-118.209681"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6412251647542688,""addresstype"":""county"",""name"":""Los Angeles County"",""display_name"":""Los Angeles County, California, United States"",""boundingbox"":[""32.7500400"",""34.8233121"",""-118.9517221"",""-117.6462700""]}]","34.0536909,-118.242766",E 103rd St and S Main St,1,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
1839628,2020-10-31T00:00:00Z,10,2020,CALIFORNIA,SACRAMENTO,"Sacramento, California, USA","[{""place_id"":281348316,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6232940,""lat"":""38.5810606"",""lon"":""-121.493895"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6718555968871607,""addresstype"":""city"",""name"":""Sacramento"",""display_name"":""Sacramento, Sacramento County, California, United States"",""boundingbox"":[""38.4375740"",""38.6855060"",""-121.5601200"",""-121.3627400""]},{""place_id"":282095401,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396460,""lat"":""38.4732259"",""lon"":""-121.2980707"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.58228658354561,""addresstype"":""county"",""name"":""Sacramento County"",""display_name"":""Sacramento County, California, United States"",""boundingbox"":[""38.0182697"",""38.7363502"",""-121.8628053"",""-121.0270830""]}]","38.5810606,-121.493895",2800 block of Normington Dr,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
2458933,2022-11-12T00:00:00Z,11,2022,CALIFORNIA,SACRAMENTO,"Sacramento, California, USA","[{""place_id"":278727332,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6232940,""lat"":""38.5810606"",""lon"":""-121.493895"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6718555968871607,""addresstype"":""city"",""name"":""Sacramento"",""display_name"":""Sacramento, Sacramento County, California, United States"",""boundingbox"":[""38.4375740"",""38.6855060"",""-121.5601200"",""-121.3627400""]},{""place_id"":278759623,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396460,""lat"":""38.4732259"",""lon"":""-121.2980707"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.58228658354561,""addresstype"":""county"",""name"":""Sacramento County"",""display_name"":""Sacramento County, California, United States"",""boundingbox"":[""38.0182697"",""38.7363502"",""-121.8628053"",""-121.0270830""]}]","38.5810606,-121.493895",4000 block of May St,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
1701491,2020-06-09T00:00:00Z,6,2020,CALIFORNIA,VALLEJO,"Vallejo, California, USA",,,100 block of Cynthia Ave,2,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
1718292,2020-06-26T00:00:00Z,6,2020,CALIFORNIA,FRESNO,"Fresno, California, USA",,,Pico Ave,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
2459259,2022-11-12T00:00:00Z,11,2022,CALIFORNIA,INDIO,"Indio, California, USA",,,Lilac Ct and Golden Rod Dr,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
2627283,2023-06-16T00:00:00Z,6,2023,CALIFORNIA,CARSON,"Carson, California, USA",,,1500 block of E Abila St,0,8,0,0,0,6000,CA,39538223,233,0.5893031662045105
1745737,2020-07-25T00:00:00Z,7,2020,CALIFORNIA,MANTECA,"Manteca, California, USA",,,4447 Woodward Ave,0,7,0,0,0,6000,CA,39538223,233,0.5893031662045105
1374920,2019-04-13T00:00:00Z,4,2019,CALIFORNIA,MORENO VALLEY,"Moreno Valley, California, USA","[{""place_id"":278137698,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":11112117,""lat"":""33.937517"",""lon"":""-117.2305944"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.48465569531807273,""addresstype"":""city"",""name"":""Moreno Valley"",""display_name"":""Moreno Valley, Riverside County, California, United States"",""boundingbox"":[""33.8586803"",""33.9878573"",""-117.2965240"",""-117.0882030""]}]","33.937517,-117.2305944",23500 block of Alessandro Blvd,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
2171568,2021-11-20T00:00:00Z,11,2021,CALIFORNIA,FRESNO,"Fresno, California, USA","[{""place_id"":389202518,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112443,""lat"":""36.7394421"",""lon"":""-119.78483"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6381647278631015,""addresstype"":""city"",""name"":""Fresno"",""display_name"":""Fresno, Fresno County, California, United States"",""boundingbox"":[""36.6621620"",""36.9089050"",""-119.9343970"",""-119.6549970""]},{""place_id"":280652742,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396492,""lat"":""36.6713502"",""lon"":""-119.8155355"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5854110612735574,""addresstype"":""county"",""name"":""Fresno County"",""display_name"":""Fresno County, California, United States"",""boundingbox"":[""35.9066756"",""37.5861010"",""-120.9192485"",""-118.3612791""]}]","36.7394421,-119.78483",3665 N Pleasant Ave,2,2,0,0,0,6000,CA,39538223,233,0.5893031662045105
1783928,2020-09-02T00:00:00Z,9,2020,CALIFORNIA,OAKLAND,"Oakland, California, USA",,,Kerwin Ave and 105th Ave,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
1723184,2020-07-02T00:00:00Z,7,2020,CALIFORNIA,DELANO,"Delano, California, USA",,,2100 block of Oleander St,2,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
1720834,2020-06-29T00:00:00Z,6,2020,CALIFORNIA,SYLMAR,"Sylmar, California, USA",,,Osborne St and Foothill Blvd,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
2509663,2023-01-23T00:00:00Z,1,2023,CALIFORNIA,HALF MOON BAY,"Half Moon Bay, California, USA",,,12761 San Mateo Rd,7,1,0,0,1,6000,CA,39538223,233,0.5893031662045105
